algorithm,num_episodes,num_labels,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,num_neighbors,_hostname,_pwd,_username,_start_time,_end_time,answer,num_fallbacks,runtime,total_episodes
brute-force,100000,20,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:54:51.694841,2017-06-23 22:56:28.693489,#75B42D,0,47.13957619667053,100000
exact-heuristic,100000,20,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:56:28.695577,2017-06-23 22:57:23.172596,#75B42D,0,1.9043924808502197,4138
brute-force,100000,20,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:57:23.174546,2017-06-23 22:59:03.117685,#06FAA0,0,47.48579668998718,100000
exact-heuristic,100000,20,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:59:03.119689,2017-06-23 22:59:56.438437,#06FAA0,0,0.8299925327301025,1826
brute-force,100000,20,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:59:56.440542,2017-06-23 23:01:36.637922,#F71778,0,47.47235679626465,100000
exact-heuristic,100000,20,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:01:36.640117,2017-06-23 23:02:32.040033,#F71778,0,2.9859659671783447,4989
brute-force,100000,20,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:02:32.042261,2017-06-23 23:04:12.071934,#C0B24A,0,47.182178020477295,100000
exact-heuristic,100000,20,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:04:12.074446,2017-06-23 23:05:08.531329,#C0B24A,0,2.942072629928589,6248
brute-force,100000,50,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:05:08.533407,2017-06-23 23:06:52.243314,#CC6D8D,0,47.517739057540894,100000
exact-heuristic,100000,50,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:06:52.245578,2017-06-23 23:07:47.883678,#CC6D8D,0,0.7692022323608398,1676
brute-force,100000,50,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:07:47.885759,2017-06-23 23:09:30.794470,#75B42D,0,47.63633584976196,100000
exact-heuristic,100000,50,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:09:30.796640,2017-06-23 23:10:26.408999,#75B42D,0,0.7110583782196045,1553
brute-force,100000,50,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:10:26.411185,2017-06-23 23:12:09.631085,#06FAA0,0,47.858067750930786,100000
exact-heuristic,100000,50,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:12:09.633196,2017-06-23 23:13:05.673220,#06FAA0,0,0.5530874729156494,1216
brute-force,100000,50,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:13:05.675355,2017-06-23 23:14:47.749492,#F71778,0,47.25210237503052,100000
exact-heuristic,100000,50,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:14:47.751534,2017-06-23 23:15:44.174631,#F71778,0,1.6790590286254883,2131
brute-force,100000,50,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:15:44.177001,2017-06-23 23:17:26.385494,#C0B24A,0,47.37599420547485,100000
exact-heuristic,100000,50,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:17:26.387838,2017-06-23 23:18:22.037341,#C0B24A,0,0.6768271923065186,1479
brute-force,100000,100,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:18:22.039681,2017-06-23 23:20:07.834475,#CC6D8D,0,46.01713275909424,100000
exact-heuristic,100000,100,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:20:07.836726,2017-06-23 23:21:07.635949,#CC6D8D,0,0.35793018341064453,768
brute-force,100000,100,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:21:07.638151,2017-06-23 23:22:54.669945,#75B42D,0,47.68798208236694,100000
exact-heuristic,100000,100,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:22:54.672164,2017-06-23 23:23:54.400416,#75B42D,0,0.24692368507385254,546
brute-force,100000,100,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:23:54.402814,2017-06-23 23:25:42.537020,#06FAA0,0,48.24494767189026,100000
exact-heuristic,100000,100,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:25:42.539067,2017-06-23 23:26:42.825605,#06FAA0,0,0.28286194801330566,630
brute-force,100000,100,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:26:42.828097,2017-06-23 23:28:28.664448,#F71778,0,47.20617341995239,100000
exact-heuristic,100000,100,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:28:28.666719,2017-06-23 23:29:28.989215,#F71778,0,0.4596245288848877,1001
brute-force,100000,100,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:29:28.991463,2017-06-23 23:31:16.707937,#C0B24A,0,47.66999006271362,100000
exact-heuristic,100000,100,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:31:16.710005,2017-06-23 23:32:16.656203,#BFB448,0,0.27356457710266113,600
brute-force,100000,200,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:32:16.658518,2017-06-23 23:34:12.131117,#CC6D8D,0,47.3869845867157,100000
exact-heuristic,100000,200,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:34:12.133647,2017-06-23 23:35:19.274632,#CC6D8D,0,0.19812321662902832,446
brute-force,100000,200,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:35:19.277069,2017-06-23 23:37:12.881027,#75B42D,0,47.09793043136597,100000
exact-heuristic,100000,200,4,#74B32E,0.7395189593396991,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:37:12.883146,2017-06-23 23:38:19.995168,#75B42D,0,0.14191913604736328,319
brute-force,100000,200,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:38:19.997268,2017-06-23 23:40:14.398835,#06FAA0,0,47.45822477340698,100000
exact-heuristic,100000,200,4,#06FDA3,0.7395189593396991,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:40:14.401227,2017-06-23 23:41:21.053316,#06FAA0,0,0.26744890213012695,599
brute-force,100000,200,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:41:21.055414,2017-06-23 23:43:17.557456,#F71778,0,48.222872495651245,100000
exact-heuristic,100000,200,4,#F71976,0.7395189593396991,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:43:17.559729,2017-06-23 23:44:26.667697,#F71778,0,0.34032464027404785,735
brute-force,100000,200,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:44:26.669724,2017-06-23 23:46:22.244103,#C0B24A,0,47.205283403396606,100000
exact-heuristic,100000,200,4,#BCB249,0.7395189593396991,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:46:22.246967,2017-06-23 23:47:26.336367,#BFB448,0,0.059766292572021484,143
brute-force,1000,10,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:08.499909,2017-06-24 15:22:09.355489,#BB6D98,0,0.3946676254272461,1000
exact-heuristic,1000,10,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:09.368061,2017-06-24 15:22:09.873058,#BB6D98,0,0.054686784744262695,130
brute-force,1000,10,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:09.874581,2017-06-24 15:22:10.735659,#79AD32,0,0.39536094665527344,1000
exact-heuristic,1000,10,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:10.737258,2017-06-24 15:22:11.229773,#79AD32,0,0.04418444633483887,105
brute-force,1000,10,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:11.231433,2017-06-24 15:22:12.091257,#1EFE87,0,0.39368629455566406,1000
exact-heuristic,1000,10,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:12.093133,2017-06-24 15:22:12.571299,#1EFE87,0,0.03061366081237793,73
brute-force,1000,10,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:12.572777,2017-06-24 15:22:13.432487,#F42080,0,0.39484429359436035,1000
exact-heuristic,1000,10,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:13.434184,2017-06-24 15:22:13.908712,#EF1068,0,0.019594669342041016,48
brute-force,1000,10,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:13.910383,2017-06-24 15:22:14.769679,#C4B231,0,0.3935849666595459,1000
exact-heuristic,1000,10,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:14.771260,2017-06-24 15:22:15.264585,#A3BE40,0,0.04440593719482422,105
brute-force,1000,20,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:15.266170,2017-06-24 15:22:16.137323,#BB6D98,0,0.39391255378723145,1000
exact-heuristic,1000,20,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:16.139073,2017-06-24 15:22:16.625659,#C65B88,0,0.019463777542114258,47
brute-force,1000,20,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:16.627340,2017-06-24 15:22:17.496646,#79AD32,0,0.41345667839050293,1000
exact-heuristic,1000,20,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:17.498526,2017-06-24 15:22:17.969253,#79AD32,0,0.0174257755279541,42
brute-force,1000,20,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:17.970961,2017-06-24 15:22:18.838935,#1EFE87,0,0.4120676517486572,1000
exact-heuristic,1000,20,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:18.840768,2017-06-24 15:22:19.301592,#0CC4A5,0,0.00598597526550293,14
brute-force,1000,20,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:19.303267,2017-06-24 15:22:20.151825,#F42080,0,0.3922579288482666,1000
exact-heuristic,1000,20,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:20.163447,2017-06-24 15:22:20.659933,#F42080,0,0.022161245346069336,53
brute-force,1000,20,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:20.661606,2017-06-24 15:22:21.511315,#C4B231,0,0.3934977054595947,1000
exact-heuristic,1000,20,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:21.512975,2017-06-24 15:22:22.007008,#C4B231,0,0.0241544246673584,58
brute-force,1000,50,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:22.008739,2017-06-24 15:22:22.870776,#BB6D98,0,0.387190580368042,1000
exact-heuristic,1000,50,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:22.872505,2017-06-24 15:22:23.374924,#BB6D98,0,0.006011009216308594,14
brute-force,1000,50,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:23.376644,2017-06-24 15:22:24.257666,#79AD32,0,0.38508176803588867,1000
exact-heuristic,1000,50,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:24.260232,2017-06-24 15:22:24.760319,#79AD32,0,0.010454416275024414,25
brute-force,1000,50,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:24.762070,2017-06-24 15:22:25.623887,#1EFE87,0,0.38825535774230957,1000
exact-heuristic,1000,50,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:25.625525,2017-06-24 15:22:26.122206,#0CC4A5,0,0.003949642181396484,9
brute-force,1000,50,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:26.124110,2017-06-24 15:22:26.980502,#F42080,0,0.3839740753173828,1000
exact-heuristic,1000,50,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:26.982143,2017-06-24 15:22:27.469721,#F42080,0,0.011613607406616211,28
brute-force,1000,50,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:27.472219,2017-06-24 15:22:28.360901,#C4B231,0,0.39159345626831055,1000
exact-heuristic,1000,50,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:28.362856,2017-06-24 15:22:28.840964,#C4B231,0,0.005835294723510742,14
brute-force,1000,100,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:28.842822,2017-06-24 15:22:29.762068,#BB6D98,0,0.39115047454833984,1000
exact-heuristic,1000,100,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:29.763740,2017-06-24 15:22:30.276409,#C65B88,0,0.0011546611785888672,2
brute-force,1000,100,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:30.288074,2017-06-24 15:22:31.205696,#79AD32,0,0.3894686698913574,1000
exact-heuristic,1000,100,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:31.207538,2017-06-24 15:22:31.719155,#79AD32,0,0.004334926605224609,10
brute-force,1000,100,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:31.721001,2017-06-24 15:22:32.641248,#1EFE87,0,0.39086031913757324,1000
exact-heuristic,1000,100,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:32.643012,2017-06-24 15:22:33.156978,#1ACEA0,0,0.0015187263488769531,3
brute-force,1000,100,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:33.158584,2017-06-24 15:22:34.083685,#F42080,0,0.4099113941192627,1000
exact-heuristic,1000,100,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:34.085417,2017-06-24 15:22:34.602363,#F42080,0,0.005566835403442383,13
brute-force,1000,100,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:34.603885,2017-06-24 15:22:35.525209,#C4B231,0,0.4101560115814209,1000
exact-heuristic,1000,100,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:35.527022,2017-06-24 15:22:36.039332,#C4B231,0,0.0019049644470214844,4
brute-force,1000,200,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:36.041352,2017-06-24 15:22:37.031210,#BB6D98,0,0.3893420696258545,1000
exact-heuristic,1000,200,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:37.032888,2017-06-24 15:22:37.640989,#C6746F,0,0.0016739368438720703,3
brute-force,1000,200,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:37.642652,2017-06-24 15:22:38.621693,#79AD32,0,0.3922867774963379,1000
exact-heuristic,1000,200,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:38.623227,2017-06-24 15:22:39.227264,#79AD32,0,0.0038192272186279297,8
brute-force,1000,200,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:39.228879,2017-06-24 15:22:40.205375,#1EFE87,0,0.3924555778503418,1000
exact-heuristic,1000,200,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:40.207560,2017-06-24 15:22:40.809846,#1ACEA0,0,0.0012314319610595703,2
brute-force,1000,200,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:40.812143,2017-06-24 15:22:41.788165,#F42080,0,0.38991737365722656,1000
exact-heuristic,1000,200,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:41.789984,2017-06-24 15:22:42.395215,#F42080,0,0.0045125484466552734,10
brute-force,1000,200,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:42.396818,2017-06-24 15:22:43.372546,#C4B231,0,0.39069533348083496,1000
exact-heuristic,1000,200,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:43.374092,2017-06-24 15:22:43.979222,#C4B231,0,0.0008220672607421875,1
brute-force,10000,10,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:43.980811,2017-06-24 15:22:52.895583,#D2688C,0,4.247401475906372,10000
exact-heuristic,10000,10,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:52.905152,2017-06-24 15:22:58.156045,#D2688C,0,0.5071606636047363,1186
brute-force,10000,10,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:22:58.157713,2017-06-24 15:23:07.021425,#75B334,0,4.137901782989502,10000
exact-heuristic,10000,10,0,#74B32E,0.8414607509138133,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:07.023204,2017-06-24 15:23:12.171508,#75B334,0,0.44438791275024414,1037
brute-force,10000,10,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:12.173225,2017-06-24 15:23:21.114911,#07FDB0,0,4.233273029327393,10000
exact-heuristic,10000,10,0,#06FDA3,0.8414607509138133,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:21.116619,2017-06-24 15:23:26.151070,#07FDB0,0,0.30264735221862793,706
brute-force,10000,10,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:26.152735,2017-06-24 15:23:35.070418,#F91579,0,4.226335525512695,10000
exact-heuristic,10000,10,0,#F71976,0.8414607509138133,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:35.072161,2017-06-24 15:23:40.021683,#F91579,0,0.23624682426452637,556
brute-force,10000,10,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:40.023729,2017-06-24 15:23:48.914934,#BCAF49,0,4.139844179153442,10000
exact-heuristic,10000,10,0,#BCB249,0.8414607509138133,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:48.916656,2017-06-24 15:23:54.121938,#C2BA4D,0,0.4551827907562256,1037
brute-force,10000,20,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:23:54.123661,2017-06-24 15:24:03.101036,#D2688C,0,4.217455148696899,10000
exact-heuristic,10000,20,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-24 15:24:03.102808,2017-06-24 15:24:08.104296,#D2688C,0,0.20247435569763184,478
