algorithm,always_use_neighbors,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,trial,random_seed,target_label,target_label_index,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,changes,num_fallbacks,runtime,total_episodes
neighbor-heuristic,False,100000,100,10,2,#608EC6,0,0.8382372362691031,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:11:07.881143,2017-07-24 22:12:16.370847,#618DC6,32078,"[[0, 100]]",0,0.34882211685180664,672
brute-force,True,100000,100,0,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:12:16.372923,2017-07-24 22:14:18.582112,#767889,20426,"[[0, 100]]",0,54.42888402938843,100000
exact-heuristic,True,100000,100,0,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:14:18.585235,2017-07-24 22:15:27.067828,#767889,20426,"[[0, 100]]",0,0.46282172203063965,883
neighbor-heuristic,True,100000,100,2,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:15:27.071271,2017-07-24 22:16:36.338421,#767889,20426,"[[0, 100]]",1,1.6465187072753906,1782
neighbor-heuristic,False,100000,100,2,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:16:36.340413,2017-07-24 22:17:44.412913,#767889,20426,"[[0, 100]]",0,0.45949339866638184,883
neighbor-heuristic,True,100000,100,5,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:17:44.414859,2017-07-24 22:18:53.994013,#767889,20426,"[[0, 100]]",1,1.6996283531188965,3281
neighbor-heuristic,False,100000,100,5,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:18:53.995958,2017-07-24 22:20:02.211785,#767889,20426,"[[0, 100]]",0,0.462970495223999,883
neighbor-heuristic,True,100000,100,10,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:20:02.213634,2017-07-24 22:21:14.080737,#767889,20426,"[[0, 100]]",1,3.951789140701294,7634
neighbor-heuristic,False,100000,100,10,2,#757988,0,0.8382372362691031,nigger,92,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:21:14.082673,2017-07-24 22:22:22.327429,#767889,20426,"[[0, 100]]",0,0.4575841426849365,883
brute-force,True,100000,100,0,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:22:22.329345,2017-07-24 22:24:24.607550,#46E35C,70438,"[[0, 100]]",0,54.48416328430176,100000
exact-heuristic,True,100000,100,0,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:24:24.626937,2017-07-24 22:25:33.531142,#46E35C,70438,"[[0, 100]]",0,0.8839128017425537,1685
neighbor-heuristic,True,100000,100,2,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:25:33.543264,2017-07-24 22:26:43.099930,#46E35C,70438,"[[0, 100]]",1,1.7593331336975098,3357
neighbor-heuristic,False,100000,100,2,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:26:43.101887,2017-07-24 22:27:52.112392,#46E35C,70438,"[[0, 100]]",0,0.8831241130828857,1685
neighbor-heuristic,True,100000,100,5,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:27:52.114348,2017-07-24 22:29:03.227125,#46E35C,70438,"[[0, 100]]",1,2.880495548248291,5526
neighbor-heuristic,False,100000,100,5,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:29:03.229065,2017-07-24 22:30:11.875351,#46E35C,70438,"[[0, 100]]",0,0.891838788986206,1685
neighbor-heuristic,True,100000,100,10,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:30:11.877435,2017-07-24 22:31:25.903904,#46E35C,70438,"[[0, 100]]",1,6.239850044250488,10560
neighbor-heuristic,False,100000,100,10,2,#46E35F,0,0.8382372362691031,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:31:26.029898,2017-07-24 22:32:35.035486,#46E35C,70438,"[[0, 100]]",0,0.8870587348937988,1685
brute-force,True,100000,100,0,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:32:35.037992,2017-07-24 22:34:37.522264,#25AE10,75025,"[[0, 100]]",0,54.81446385383606,100000
exact-heuristic,True,100000,100,0,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:34:37.525844,2017-07-24 22:35:46.357477,#25AE10,75025,"[[0, 100]]",0,1.1143290996551514,2116
neighbor-heuristic,True,100000,100,2,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:35:46.402278,2017-07-24 22:36:54.336732,#25AE10,75025,"[[0, 100]]",1,2.694260358810425,3761
neighbor-heuristic,False,100000,100,2,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:36:54.339146,2017-07-24 22:37:54.622840,#25AE10,75025,"[[0, 100]]",0,0.9497950077056885,2116
neighbor-heuristic,True,100000,100,5,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:37:54.624794,2017-07-24 22:38:57.514041,#25AE10,75025,"[[0, 100]]",1,3.6104400157928467,8084
neighbor-heuristic,False,100000,100,5,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:38:57.516011,2017-07-24 22:39:57.166383,#25AE10,75025,"[[0, 100]]",0,0.9527759552001953,2116
neighbor-heuristic,True,100000,100,10,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:39:57.168515,2017-07-24 22:41:00.788505,#25AE10,75025,"[[0, 100]]",1,5.331109523773193,11995
neighbor-heuristic,False,100000,100,10,2,#25AF13,0,0.8382372362691031,kelly green,71,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:41:00.790767,2017-07-24 22:42:00.276206,#25AE10,75025,"[[0, 100]]",0,1.6334638595581055,2116
brute-force,True,100000,100,0,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:42:00.278407,2017-07-24 22:43:45.003791,#047F68,3603,"[[0, 100]]",0,46.675042152404785,100000
exact-heuristic,True,100000,100,0,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:43:45.007150,2017-07-24 22:44:44.520906,#047F68,3603,"[[0, 100]]",0,1.7174456119537354,2176
neighbor-heuristic,True,100000,100,2,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:44:44.602071,2017-07-24 22:45:44.113094,#047F68,3603,"[[0, 100]]",1,1.6845946311950684,3760
neighbor-heuristic,False,100000,100,2,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:45:44.115507,2017-07-24 22:46:43.536396,#047F68,3603,"[[0, 100]]",0,1.6649892330169678,2176
neighbor-heuristic,True,100000,100,5,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:46:43.538777,2017-07-24 22:47:44.045180,#047F68,3603,"[[0, 100]]",1,3.1221423149108887,7420
neighbor-heuristic,False,100000,100,5,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:47:44.048256,2017-07-24 22:48:40.577943,#047F68,3603,"[[0, 100]]",0,0.9268701076507568,2176
neighbor-heuristic,True,100000,100,10,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:48:40.580039,2017-07-24 22:49:42.974422,#047F68,3603,"[[0, 100]]",1,6.569773435592651,15601
neighbor-heuristic,False,100000,100,10,2,#057D68,0,0.8382372362691031,dark teal,70,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 22:49:42.976426,2017-07-24 22:50:38.610762,#047F68,3603,"[[0, 100]]",0,0.923321008682251,2176
brute-force,True,1000,20,0,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:45.735352,2017-07-24 16:50:46.660848,#D1608A,29,"[[0, 20]]",0,0.41690492630004883,1000
exact-heuristic,True,1000,20,0,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:46.707531,2017-07-24 16:50:47.233346,#D1608A,29,"[[0, 20]]",0,0.02751302719116211,60
neighbor-heuristic,True,1000,20,2,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:47.251116,2017-07-24 16:50:47.831582,#D1608A,29,"[[0, 20]]",1,0.05983734130859375,130
neighbor-heuristic,False,1000,20,2,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:47.833619,2017-07-24 16:50:48.367096,#D1608A,29,"[[0, 20]]",0,0.028265953063964844,60
neighbor-heuristic,True,1000,20,5,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:48.369152,2017-07-24 16:50:49.031597,#D1608A,29,"[[0, 20]]",1,0.12202715873718262,259
neighbor-heuristic,False,1000,20,5,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:49.033641,2017-07-24 16:50:49.582956,#D1608A,29,"[[0, 20]]",0,0.02792954444885254,60
neighbor-heuristic,True,1000,20,10,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:49.585062,2017-07-24 16:50:50.405720,#D1608A,29,"[[0, 20]]",1,0.29848575592041016,639
neighbor-heuristic,False,1000,20,10,1,#CD6D8F,0,0.4979078532072325,pink,3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:50.407911,2017-07-24 16:50:50.973109,#D1608A,29,"[[0, 20]]",0,0.027661800384521484,60
brute-force,True,1000,20,0,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:50.975145,2017-07-24 16:50:51.916971,#76A027,839,"[[0, 20]]",0,0.43430471420288086,1000
exact-heuristic,True,1000,20,0,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:51.919888,2017-07-24 16:50:52.465649,#76A027,839,"[[0, 20]]",0,0.021960020065307617,48
neighbor-heuristic,True,1000,20,2,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:52.468616,2017-07-24 16:50:53.057118,#76A027,839,"[[0, 20]]",1,0.07839751243591309,169
neighbor-heuristic,False,1000,20,2,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:53.073684,2017-07-24 16:50:53.630322,#76A027,839,"[[0, 20]]",0,0.022238731384277344,48
neighbor-heuristic,True,1000,20,5,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:53.632666,2017-07-24 16:50:54.329747,#76A027,839,"[[0, 20]]",1,0.17751526832580566,388
neighbor-heuristic,False,1000,20,5,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:54.331841,2017-07-24 16:50:54.877497,#76A027,839,"[[0, 20]]",0,0.022413253784179688,48
neighbor-heuristic,True,1000,20,10,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:54.879775,2017-07-24 16:50:55.668655,#76A027,839,"[[0, 20]]",1,0.2476949691772461,547
neighbor-heuristic,False,1000,20,10,1,#74B32E,0,0.4979078532072325,lime green,15,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:55.671849,2017-07-24 16:50:56.205083,#76A027,839,"[[0, 20]]",0,0.021734237670898438,48
brute-force,True,1000,20,0,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:56.207143,2017-07-24 16:50:57.152543,#09E2B5,90,"[[0, 20]]",0,0.4274923801422119,1000
exact-heuristic,True,1000,20,0,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:57.155142,2017-07-24 16:50:57.846228,#09E2B5,90,"[[0, 20]]",0,0.021651744842529297,21
neighbor-heuristic,True,1000,20,2,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:57.850639,2017-07-24 16:50:58.614254,#09E2B5,90,"[[0, 20]]",1,0.05108475685119629,84
neighbor-heuristic,False,1000,20,2,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:58.616509,2017-07-24 16:50:59.276194,#09E2B5,90,"[[0, 20]]",0,0.011555194854736328,21
neighbor-heuristic,True,1000,20,5,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:50:59.278399,2017-07-24 16:51:00.042329,#09E2B5,90,"[[0, 20]]",1,0.14387297630310059,262
neighbor-heuristic,False,1000,20,5,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:00.044479,2017-07-24 16:51:00.697699,#09E2B5,90,"[[0, 20]]",0,0.012201786041259766,21
neighbor-heuristic,True,1000,20,10,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:00.699786,2017-07-24 16:51:01.645210,#09E2B5,90,"[[0, 20]]",1,0.3259291648864746,541
neighbor-heuristic,False,1000,20,10,1,#06FDA3,0,0.4979078532072325,turquoise,17,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:01.647319,2017-07-24 16:51:02.318494,#09E2B5,90,"[[0, 20]]",0,0.012748241424560547,21
brute-force,True,1000,20,0,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:02.320690,2017-07-24 16:51:03.465961,#F7087B,570,"[[0, 20]]",0,0.5171957015991211,1000
exact-heuristic,True,1000,20,0,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:03.468856,2017-07-24 16:51:04.123437,#F7087B,570,"[[0, 20]]",0,0.02269148826599121,42
neighbor-heuristic,True,1000,20,2,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:04.126571,2017-07-24 16:51:04.821774,#F7087B,570,"[[0, 20]]",1,0.08252215385437012,150
neighbor-heuristic,False,1000,20,2,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:04.823850,2017-07-24 16:51:05.471459,#F7087B,570,"[[0, 20]]",0,0.022933006286621094,42
neighbor-heuristic,True,1000,20,5,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:05.473172,2017-07-24 16:51:06.352841,#F7087B,570,"[[0, 20]]",1,0.13855648040771484,245
neighbor-heuristic,False,1000,20,5,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:06.354931,2017-07-24 16:51:07.024581,#F7087B,570,"[[0, 20]]",0,0.023036718368530273,42
neighbor-heuristic,True,1000,20,10,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:07.039371,2017-07-24 16:51:08.028628,#F7087B,570,"[[0, 20]]",1,0.3498702049255371,639
neighbor-heuristic,False,1000,20,10,1,#F71976,0,0.4979078532072325,magenta,10,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:08.030883,2017-07-24 16:51:08.667801,#F7087B,570,"[[0, 20]]",0,0.02283954620361328,42
brute-force,True,1000,20,0,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:08.670043,2017-07-24 16:51:09.994098,#BBC94C,808,"[[0, 20]]",0,0.6578085422515869,1000
exact-heuristic,True,1000,20,0,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:09.997456,2017-07-24 16:51:10.712673,#BBC94C,808,"[[0, 20]]",0,0.0449070930480957,57
neighbor-heuristic,True,1000,20,2,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:10.715820,2017-07-24 16:51:11.898271,#BBC94C,808,"[[0, 20]]",1,0.1583855152130127,148
neighbor-heuristic,False,1000,20,2,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:11.900599,2017-07-24 16:51:13.078907,#BBC94C,808,"[[0, 20]]",0,0.031633853912353516,57
neighbor-heuristic,True,1000,20,5,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:13.081011,2017-07-24 16:51:13.926593,#BBC94C,808,"[[0, 20]]",1,0.1746501922607422,317
neighbor-heuristic,False,1000,20,5,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:13.928610,2017-07-24 16:51:14.604357,#BBC94C,808,"[[0, 20]]",0,0.03173017501831055,57
neighbor-heuristic,True,1000,20,10,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:14.606575,2017-07-24 16:51:15.597342,#BBC94C,808,"[[0, 20]]",1,0.35200953483581543,643
neighbor-heuristic,False,1000,20,10,1,#BCB249,0,0.4979078532072325,yellow,11,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:15.599710,2017-07-24 16:51:16.279358,#BBC94C,808,"[[0, 20]]",0,0.03099989891052246,57
brute-force,True,1000,20,0,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:16.281525,2017-07-24 16:51:17.406316,#5179C7,574,"[[0, 20]]",0,0.5129365921020508,1000
exact-heuristic,True,1000,20,0,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:17.409380,2017-07-24 16:51:18.045252,#667BD3,885,"[[0, 20]]",0,0.01855301856994629,32
neighbor-heuristic,True,1000,20,2,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:18.048762,2017-07-24 16:51:18.741086,#667BD3,885,"[[0, 20]]",1,0.040273189544677734,72
neighbor-heuristic,False,1000,20,2,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:18.743042,2017-07-24 16:51:19.374385,#667BD3,885,"[[0, 20]]",0,0.017521381378173828,32
neighbor-heuristic,True,1000,20,5,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:19.376461,2017-07-24 16:51:20.123356,#667BD3,885,"[[0, 20]]",1,0.10890603065490723,197
neighbor-heuristic,False,1000,20,5,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:20.125570,2017-07-24 16:51:20.759298,#667BD3,885,"[[0, 20]]",0,0.017592430114746094,32
neighbor-heuristic,True,1000,20,10,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:20.761499,2017-07-24 16:51:21.670640,#5179C7,574,"[[0, 20]]",1,0.28649425506591797,521
neighbor-heuristic,False,1000,20,10,1,#608EC6,0,0.4979078532072325,light blue,6,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:21.672794,2017-07-24 16:51:22.352023,#667BD3,885,"[[0, 20]]",0,0.018800973892211914,32
brute-force,True,1000,20,0,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:22.354266,2017-07-24 16:51:23.517828,#718189,560,"[[0, 20]]",0,0.5367484092712402,1000
exact-heuristic,True,1000,20,0,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:23.520784,2017-07-24 16:51:24.194167,#718189,560,"[[0, 20]]",0,0.026843786239624023,48
neighbor-heuristic,True,1000,20,2,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:24.198483,2017-07-24 16:51:24.930932,#718189,560,"[[0, 20]]",1,0.08875370025634766,158
neighbor-heuristic,False,1000,20,2,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:24.932977,2017-07-24 16:51:25.598061,#718189,560,"[[0, 20]]",0,0.02640557289123535,48
neighbor-heuristic,True,1000,20,5,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:25.600123,2017-07-24 16:51:26.364145,#718189,560,"[[0, 20]]",1,0.1493382453918457,272
neighbor-heuristic,False,1000,20,5,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:26.366123,2017-07-24 16:51:27.016744,#718189,560,"[[0, 20]]",0,0.02635669708251953,48
neighbor-heuristic,True,1000,20,10,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:27.018617,2017-07-24 16:51:27.951703,#718189,560,"[[0, 20]]",1,0.28886890411376953,525
neighbor-heuristic,False,1000,20,10,1,#757988,0,0.4979078532072325,grey,12,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:51:27.954125,2017-07-24 16:51:28.629972,#718189,560,"[[0, 20]]",0,0.027297019958496094,48
